date_time,temp,rain_1h,clouds_all,traffic_volume
2025-07-15 23:00:00,25.2,0.25,34,1079
2025-07-16 00:00:00,26.44,0.13,35,1435
2025-07-16 01:00:00,25.99,0.79,55,965
2025-07-16 02:00:00,25.53,0.32,29,1295
2025-07-16 03:00:00,23.21,1.15,83,1096
2025-07-16 04:00:00,21.84,0.0,82,1383
2025-07-16 05:00:00,25.92,0.28,48,1683
2025-07-16 06:00:00,25.54,0.0,34,2084
2025-07-16 07:00:00,22.58,1.36,29,2318
2025-07-16 08:00:00,27.59,0.0,51,2730
2025-07-16 09:00:00,21.61,0.0,55,2607
2025-07-16 10:00:00,22.51,0.0,38,1877
2025-07-16 11:00:00,29.17,0.0,33,1503
2025-07-16 12:00:00,26.87,1.56,51,1029
2025-07-16 13:00:00,23.19,0.0,44,1331
2025-07-16 14:00:00,25.12,0.61,28,1686
2025-07-16 15:00:00,24.72,0.0,45,2025
2025-07-16 16:00:00,16.02,0.0,27,2323
2025-07-16 17:00:00,21.54,1.25,24,2545
2025-07-16 18:00:00,24.11,0.0,42,2561
2025-07-16 19:00:00,23.19,0.0,28,2135
2025-07-16 20:00:00,25.0,0.0,24,1859
2025-07-16 21:00:00,27.65,0.0,69,1884
2025-07-16 22:00:00,23.3,0.0,33,1500
2025-07-16 23:00:00,21.09,0.0,89,1189
2025-07-17 00:00:00,25.1,0.0,58,1228
2025-07-17 01:00:00,23.15,0.0,22,1216
2025-07-17 02:00:00,23.66,0.0,71,1458
2025-07-17 03:00:00,23.25,1.14,24,1147
2025-07-17 04:00:00,30.85,0.0,91,1434
2025-07-17 05:00:00,17.4,0.0,48,1323
2025-07-17 06:00:00,22.96,0.0,56,1913
2025-07-17 07:00:00,24.11,2.13,43,2084
2025-07-17 08:00:00,21.78,0.0,49,2597
2025-07-17 09:00:00,26.82,0.85,36,2260
2025-07-17 10:00:00,26.56,0.0,19,2136
2025-07-17 11:00:00,23.98,0.0,51,1562
2025-07-17 12:00:00,23.31,0.0,68,1193
2025-07-17 13:00:00,23.79,0.26,12,1466
2025-07-17 14:00:00,23.81,0.28,81,1745
2025-07-17 15:00:00,23.89,0.0,57,2189
2025-07-17 16:00:00,23.56,2.33,31,2180
2025-07-17 17:00:00,24.88,0.6,31,2423
2025-07-17 18:00:00,26.38,0.0,89,2395
2025-07-17 19:00:00,20.43,0.84,66,1959
2025-07-17 20:00:00,20.97,1.23,71,1488
2025-07-17 21:00:00,18.88,0.18,36,1526
2025-07-17 22:00:00,26.72,0.0,56,1675
2025-07-17 23:00:00,24.88,0.0,51,1276
2025-07-18 00:00:00,25.5,0.12,37,1040
2025-07-18 01:00:00,19.7,0.0,44,1365
2025-07-18 02:00:00,29.34,0.0,69,1442
2025-07-18 03:00:00,22.16,0.0,82,1379
2025-07-18 04:00:00,24.49,1.81,35,1206
2025-07-18 05:00:00,26.55,0.13,9,1643
2025-07-18 06:00:00,21.02,0.0,83,1794
2025-07-18 07:00:00,22.35,0.0,83,2470
2025-07-18 08:00:00,24.52,1.5,52,2609
2025-07-18 09:00:00,32.56,0.0,86,2328
2025-07-18 10:00:00,24.89,0.0,50,1690
2025-07-18 11:00:00,28.8,0.0,19,1780
2025-07-18 12:00:00,27.6,0.0,9,1403
2025-07-18 13:00:00,25.09,0.0,9,1586
2025-07-18 14:00:00,21.02,0.0,42,1806
2025-07-18 15:00:00,27.16,0.0,30,2335
2025-07-18 16:00:00,19.49,0.0,27,2325
2025-07-18 17:00:00,28.79,0.0,39,2673
2025-07-18 18:00:00,24.59,1.49,63,2242
2025-07-18 19:00:00,16.03,0.0,28,1792
2025-07-18 20:00:00,22.96,0.0,24,1980
2025-07-18 21:00:00,25.95,0.0,30,1592
2025-07-18 22:00:00,23.27,0.0,65,1176
2025-07-18 23:00:00,26.13,2.19,40,973
2025-07-19 00:00:00,21.29,0.0,48,898
2025-07-19 01:00:00,19.92,0.0,80,793
2025-07-19 02:00:00,23.63,0.0,100,901
2025-07-19 03:00:00,23.93,0.0,57,992
2025-07-19 04:00:00,22.8,0.18,55,817
2025-07-19 05:00:00,27.52,0.0,11,920
2025-07-19 06:00:00,21.29,0.27,50,1406
2025-07-19 07:00:00,24.78,0.0,43,1831
2025-07-19 08:00:00,24.04,0.0,63,1770
2025-07-19 09:00:00,19.17,0.0,31,1774
2025-07-19 10:00:00,19.88,0.91,46,1159
2025-07-19 11:00:00,23.88,3.23,56,754
2025-07-19 12:00:00,29.78,0.0,89,911
2025-07-19 13:00:00,25.58,0.0,80,1222
2025-07-19 14:00:00,18.66,0.0,73,1100
2025-07-19 15:00:00,14.51,0.08,59,1691
2025-07-19 16:00:00,26.04,0.0,30,1753
2025-07-19 17:00:00,23.55,0.0,59,1910
2025-07-19 18:00:00,27.26,0.0,22,1790
2025-07-19 19:00:00,21.2,0.02,36,1744
2025-07-19 20:00:00,24.89,0.0,86,1477
2025-07-19 21:00:00,26.38,0.0,55,1142
2025-07-19 22:00:00,22.5,0.0,47,1053
2025-07-19 23:00:00,22.56,0.0,50,1114
2025-07-20 00:00:00,23.77,0.02,38,966
2025-07-20 01:00:00,25.32,0.0,0,899
2025-07-20 02:00:00,23.65,0.0,9,1003
2025-07-20 03:00:00,26.61,0.0,56,869
2025-07-20 04:00:00,22.3,0.0,18,1091
2025-07-20 05:00:00,19.71,0.0,38,1054
2025-07-20 06:00:00,29.62,0.22,10,1653
2025-07-20 07:00:00,21.88,0.54,23,1424
2025-07-20 08:00:00,21.99,0.0,41,1656
2025-07-20 09:00:00,23.49,0.0,64,1570
2025-07-20 10:00:00,23.89,0.0,69,1401
2025-07-20 11:00:00,22.53,0.59,22,955
2025-07-20 12:00:00,23.64,0.0,48,905
2025-07-20 13:00:00,23.57,0.0,5,1354
2025-07-20 14:00:00,24.22,0.0,42,1498
2025-07-20 15:00:00,16.62,0.0,64,1078
2025-07-20 16:00:00,29.33,1.07,39,1645
2025-07-20 17:00:00,23.25,0.0,73,1944
2025-07-20 18:00:00,25.43,0.0,62,1806
2025-07-20 19:00:00,19.56,0.4,47,1521
2025-07-20 20:00:00,22.28,0.0,34,1437
2025-07-20 21:00:00,21.67,1.09,27,907
2025-07-20 22:00:00,28.1,0.23,4,1186
2025-07-20 23:00:00,21.93,0.0,8,1076
2025-07-21 00:00:00,25.81,0.0,65,1223
2025-07-21 01:00:00,21.59,0.0,78,1066
2025-07-21 02:00:00,22.18,0.0,13,1265
2025-07-21 03:00:00,22.8,0.0,42,1108
2025-07-21 04:00:00,27.39,0.0,1,1628
2025-07-21 05:00:00,17.87,0.0,16,1424
2025-07-21 06:00:00,19.59,0.0,47,1855
2025-07-21 07:00:00,17.69,0.0,27,2448
2025-07-21 08:00:00,20.27,0.0,0,2645
2025-07-21 09:00:00,21.1,2.59,83,1913
2025-07-21 10:00:00,18.69,0.0,39,1732
2025-07-21 11:00:00,21.33,0.92,13,1567
2025-07-21 12:00:00,17.49,0.0,43,1220
2025-07-21 13:00:00,20.48,0.0,38,1624
2025-07-21 14:00:00,27.14,1.27,51,1688
2025-07-21 15:00:00,24.75,0.0,32,1993
2025-07-21 16:00:00,24.1,0.48,48,2210
2025-07-21 17:00:00,20.53,0.0,64,2421
2025-07-21 18:00:00,18.93,0.0,7,2481
2025-07-21 19:00:00,20.12,7.94,23,1071
2025-07-21 20:00:00,23.41,0.0,61,1730
2025-07-21 21:00:00,26.14,0.0,26,1776
2025-07-21 22:00:00,26.24,0.0,38,1605
2025-07-21 23:00:00,25.43,0.29,28,1354
2025-07-22 00:00:00,21.17,1.12,29,1035
2025-07-22 01:00:00,23.45,1.09,27,1032
2025-07-22 02:00:00,22.41,0.0,8,1360
2025-07-22 03:00:00,22.77,0.44,51,1152
2025-07-22 04:00:00,29.49,0.0,66,1571
2025-07-22 05:00:00,18.09,3.74,35,1276
2025-07-22 06:00:00,22.67,0.0,63,2040
2025-07-22 07:00:00,27.01,0.0,27,2422
2025-07-22 08:00:00,18.98,0.0,26,2474
2025-07-22 09:00:00,21.45,0.0,50,2133
2025-07-22 10:00:00,21.79,0.36,50,1945
2025-07-22 11:00:00,22.71,0.01,37,1642
2025-07-22 12:00:00,18.59,0.03,57,1102
2025-07-22 13:00:00,25.16,0.0,7,2019
2025-07-22 14:00:00,25.38,0.0,32,2002
2025-07-22 15:00:00,24.9,0.04,64,2054
2025-07-22 16:00:00,20.77,0.0,64,2668
2025-07-22 17:00:00,23.64,0.45,61,2410
2025-07-22 18:00:00,20.68,0.0,65,2492
2025-07-22 19:00:00,22.38,0.95,30,2103
2025-07-22 20:00:00,29.84,0.0,0,1990
2025-07-22 21:00:00,23.66,0.0,33,1567
2025-07-22 22:00:00,19.82,0.0,56,1520
2025-07-22 23:00:00,23.92,0.0,60,1388
2025-07-23 00:00:00,19.16,0.0,26,1169
2025-07-23 01:00:00,19.62,0.0,15,930
2025-07-23 02:00:00,20.09,0.84,17,1173
2025-07-23 03:00:00,21.88,0.85,26,1010
2025-07-23 04:00:00,26.03,1.33,0,1439
2025-07-23 05:00:00,24.95,0.0,26,1611
2025-07-23 06:00:00,24.78,0.0,40,1975
2025-07-23 07:00:00,19.92,0.0,37,2277
2025-07-23 08:00:00,21.59,0.0,31,2705
2025-07-23 09:00:00,24.03,4.59,22,1660
2025-07-23 10:00:00,21.33,0.0,25,2142
2025-07-23 11:00:00,22.38,0.0,25,1721
2025-07-23 12:00:00,24.54,0.06,57,1370
2025-07-23 13:00:00,22.17,0.0,39,1517
2025-07-23 14:00:00,23.89,1.72,100,1627
2025-07-23 15:00:00,27.99,0.0,31,2227
2025-07-23 16:00:00,22.7,6.41,50,1604
2025-07-23 17:00:00,26.75,1.28,31,2494
2025-07-23 18:00:00,24.89,0.0,31,2749
2025-07-23 19:00:00,18.81,0.04,78,1839
2025-07-23 20:00:00,19.91,0.0,64,1848
2025-07-23 21:00:00,20.71,0.0,0,1616
2025-07-23 22:00:00,20.65,1.0,14,1265
2025-07-23 23:00:00,22.94,0.26,36,1054
2025-07-24 00:00:00,24.89,0.26,26,995
2025-07-24 01:00:00,26.81,0.0,1,1401
2025-07-24 02:00:00,23.97,0.17,42,1043
2025-07-24 03:00:00,21.71,0.02,0,1474
2025-07-24 04:00:00,16.8,0.58,42,1089
2025-07-24 05:00:00,23.26,0.0,57,1700
2025-07-24 06:00:00,23.12,0.1,60,1902
2025-07-24 07:00:00,23.6,1.19,35,2194
2025-07-24 08:00:00,29.37,0.0,76,2460
2025-07-24 09:00:00,26.77,0.12,47,2496
2025-07-24 10:00:00,25.4,0.39,60,2083
2025-07-24 11:00:00,20.16,0.0,20,1606
2025-07-24 12:00:00,21.51,0.0,77,1385
2025-07-24 13:00:00,22.76,0.0,39,1591
2025-07-24 14:00:00,20.72,0.0,78,1575
2025-07-24 15:00:00,24.55,1.19,73,2063
2025-07-24 16:00:00,24.12,0.0,45,2426
2025-07-24 17:00:00,19.78,0.0,49,2133
2025-07-24 18:00:00,26.64,0.0,34,2473
2025-07-24 19:00:00,23.35,1.14,18,1870
2025-07-24 20:00:00,17.86,0.0,54,1595
2025-07-24 21:00:00,22.89,0.0,52,1529
2025-07-24 22:00:00,23.89,0.0,0,1481
2025-07-24 23:00:00,25.97,0.0,37,1225
2025-07-25 00:00:00,21.86,0.0,60,1232
2025-07-25 01:00:00,25.36,0.0,75,1168
2025-07-25 02:00:00,23.44,0.0,56,1145
2025-07-25 03:00:00,18.93,0.0,0,1299
2025-07-25 04:00:00,18.63,0.0,12,1557
2025-07-25 05:00:00,26.24,0.0,30,1422
2025-07-25 06:00:00,26.46,0.0,73,2201
2025-07-25 07:00:00,23.84,0.0,23,2367
2025-07-25 08:00:00,27.36,0.0,65,2472
2025-07-25 09:00:00,26.04,0.0,23,2431
2025-07-25 10:00:00,24.93,0.03,52,1912
2025-07-25 11:00:00,20.14,0.0,15,1515
2025-07-25 12:00:00,28.07,0.0,33,1606
2025-07-25 13:00:00,24.48,0.0,10,1695
2025-07-25 14:00:00,21.72,0.0,74,1516
2025-07-25 15:00:00,20.87,0.14,21,2280
2025-07-25 16:00:00,23.64,0.0,0,2625
2025-07-25 17:00:00,17.86,0.0,0,2360
2025-07-25 18:00:00,24.97,5.24,36,1896
2025-07-25 19:00:00,20.01,0.04,27,2259
2025-07-25 20:00:00,23.99,0.0,54,1633
2025-07-25 21:00:00,21.31,0.0,32,1620
2025-07-25 22:00:00,22.08,0.0,67,1235
2025-07-25 23:00:00,20.6,0.0,29,1354
2025-07-26 00:00:00,22.21,0.0,63,722
2025-07-26 01:00:00,28.37,0.0,14,1192
2025-07-26 02:00:00,26.85,0.42,0,974
2025-07-26 03:00:00,23.76,0.0,17,922
2025-07-26 04:00:00,22.62,0.0,10,989
2025-07-26 05:00:00,25.23,0.0,7,1431
2025-07-26 06:00:00,26.09,4.29,48,882
2025-07-26 07:00:00,20.21,2.3,31,1570
2025-07-26 08:00:00,22.47,0.0,41,1848
2025-07-26 09:00:00,17.23,0.17,51,1398
2025-07-26 10:00:00,26.07,0.0,0,1597
2025-07-26 11:00:00,28.89,0.0,52,1280
2025-07-26 12:00:00,22.94,0.0,8,901
2025-07-26 13:00:00,16.32,0.0,23,1101
2025-07-26 14:00:00,24.52,0.0,0,1537
2025-07-26 15:00:00,19.99,0.0,54,1662
2025-07-26 16:00:00,20.71,0.0,0,1956
2025-07-26 17:00:00,24.58,0.16,8,2232
2025-07-26 18:00:00,23.46,0.0,10,1826
2025-07-26 19:00:00,21.23,0.0,35,1640
2025-07-26 20:00:00,20.75,0.16,34,1233
2025-07-26 21:00:00,23.08,0.0,58,1395
2025-07-26 22:00:00,21.47,0.0,35,897
2025-07-26 23:00:00,19.37,0.0,62,1122
2025-07-27 00:00:00,21.52,0.0,47,1115
2025-07-27 01:00:00,23.54,0.83,14,764
2025-07-27 02:00:00,21.98,0.37,21,1045
2025-07-27 03:00:00,18.28,2.09,75,624
2025-07-27 04:00:00,25.48,0.0,68,959
2025-07-27 05:00:00,14.3,1.06,58,897
2025-07-27 06:00:00,21.18,0.92,61,1325
2025-07-27 07:00:00,20.66,0.49,49,1660
2025-07-27 08:00:00,22.96,1.27,46,1874
2025-07-27 09:00:00,24.2,0.0,38,1822
2025-07-27 10:00:00,25.9,0.47,80,1268
2025-07-27 11:00:00,20.38,0.5,26,1242
2025-07-27 12:00:00,24.28,0.0,43,803
2025-07-27 13:00:00,23.1,0.0,0,1194
2025-07-27 14:00:00,17.38,3.27,1,918
2025-07-27 15:00:00,28.22,0.0,83,1663
2025-07-27 16:00:00,18.2,1.89,53,1683
2025-07-27 17:00:00,23.78,0.74,32,1799
2025-07-27 18:00:00,23.69,0.41,39,1671
2025-07-27 19:00:00,23.34,0.43,3,1506
2025-07-27 20:00:00,21.03,1.68,27,1270
2025-07-27 21:00:00,25.0,0.93,1,1136
2025-07-27 22:00:00,17.84,0.0,30,908
2025-07-27 23:00:00,22.32,0.0,54,1057
2025-07-28 00:00:00,20.64,0.16,48,1308
2025-07-28 01:00:00,20.3,0.0,77,970
2025-07-28 02:00:00,23.62,0.24,44,992
2025-07-28 03:00:00,25.56,0.0,0,1379
2025-07-28 04:00:00,21.3,0.32,86,1084
2025-07-28 05:00:00,24.67,0.0,16,1548
2025-07-28 06:00:00,22.48,1.23,41,1731
2025-07-28 07:00:00,19.65,0.63,39,2428
2025-07-28 08:00:00,21.56,0.0,43,2629
2025-07-28 09:00:00,21.43,0.02,38,2729
2025-07-28 10:00:00,20.24,0.18,38,1884
2025-07-28 11:00:00,23.62,1.96,4,1685
2025-07-28 12:00:00,23.04,0.0,100,1347
2025-07-28 13:00:00,17.56,0.89,53,1298
2025-07-28 14:00:00,17.38,0.0,38,1771
2025-07-28 15:00:00,23.61,0.0,83,2040
2025-07-28 16:00:00,19.89,1.4,10,2343
2025-07-28 17:00:00,23.24,0.59,58,2599
2025-07-28 18:00:00,24.67,0.0,23,2469
2025-07-28 19:00:00,18.52,0.0,47,2233
2025-07-28 20:00:00,18.1,0.04,47,1957
2025-07-28 21:00:00,27.35,0.0,0,1945
2025-07-28 22:00:00,23.39,0.0,1,1317
2025-07-28 23:00:00,21.07,0.77,76,1090
2025-07-29 00:00:00,19.34,0.0,30,1280
2025-07-29 01:00:00,20.61,0.33,86,898
2025-07-29 02:00:00,18.57,0.0,69,922
2025-07-29 03:00:00,24.79,0.0,31,1316
2025-07-29 04:00:00,19.81,0.0,29,1315
2025-07-29 05:00:00,25.42,0.0,78,1590
2025-07-29 06:00:00,20.94,0.0,89,1839
2025-07-29 07:00:00,19.01,0.44,29,2618
2025-07-29 08:00:00,20.86,0.0,75,2399
2025-07-29 09:00:00,14.27,0.64,62,2237
2025-07-29 10:00:00,21.78,0.0,66,2035
2025-07-29 11:00:00,21.63,0.19,39,1375
2025-07-29 12:00:00,24.62,0.57,20,1600
2025-07-29 13:00:00,16.48,0.0,10,1640
2025-07-29 14:00:00,25.63,0.26,4,1974
2025-07-29 15:00:00,24.6,0.0,84,2279
2025-07-29 16:00:00,25.9,0.0,37,2505
2025-07-29 17:00:00,21.98,0.0,8,2738
2025-07-29 18:00:00,25.18,0.98,61,2071
2025-07-29 19:00:00,17.73,0.0,24,2262
2025-07-29 20:00:00,24.28,0.0,20,1957
2025-07-29 21:00:00,19.83,0.0,88,1475
2025-07-29 22:00:00,17.19,0.7,3,1183
2025-07-29 23:00:00,18.77,0.0,42,1192
2025-07-30 00:00:00,21.96,0.0,21,1203
2025-07-30 01:00:00,19.48,0.0,17,1051
2025-07-30 02:00:00,23.08,2.17,0,1100
2025-07-30 03:00:00,16.52,0.25,37,1373
2025-07-30 04:00:00,15.57,2.94,14,786
2025-07-30 05:00:00,26.07,0.0,51,1747
2025-07-30 06:00:00,24.66,0.0,35,2010
2025-07-30 07:00:00,18.8,0.0,28,2292
2025-07-30 08:00:00,21.94,0.0,14,2611
2025-07-30 09:00:00,25.01,0.0,72,2386
2025-07-30 10:00:00,23.21,0.0,54,2034
2025-07-30 11:00:00,22.39,0.0,19,1528
2025-07-30 12:00:00,25.23,1.27,2,1508
2025-07-30 13:00:00,19.76,0.0,0,1633
2025-07-30 14:00:00,22.04,0.85,64,1791
2025-07-30 15:00:00,21.89,0.0,59,2312
2025-07-30 16:00:00,21.13,0.77,62,2028
2025-07-30 17:00:00,20.78,0.0,33,2634
2025-07-30 18:00:00,22.17,0.0,56,2394
2025-07-30 19:00:00,22.05,0.0,62,2281
2025-07-30 20:00:00,18.8,0.0,34,1709
2025-07-30 21:00:00,24.35,0.67,27,1688
2025-07-30 22:00:00,19.02,0.0,11,1247
2025-07-30 23:00:00,21.29,1.56,47,1121
2025-07-31 00:00:00,20.86,0.0,49,1204
2025-07-31 01:00:00,22.82,0.0,25,1223
2025-07-31 02:00:00,15.39,0.0,28,995
2025-07-31 03:00:00,24.42,0.0,30,1264
2025-07-31 04:00:00,19.72,0.0,55,1447
2025-07-31 05:00:00,25.41,0.0,1,1976
2025-07-31 06:00:00,20.32,0.9,8,2223
2025-07-31 07:00:00,21.6,0.0,8,2523
2025-07-31 08:00:00,27.49,0.0,32,2684
2025-07-31 09:00:00,20.92,0.0,43,2431
2025-07-31 10:00:00,25.47,0.0,9,2403
2025-07-31 11:00:00,21.87,0.0,58,1673
2025-07-31 12:00:00,23.0,0.6,72,1274
2025-07-31 13:00:00,21.96,0.0,46,1525
2025-07-31 14:00:00,24.29,0.35,63,1780
2025-07-31 15:00:00,19.69,1.12,13,2120
2025-07-31 16:00:00,18.8,2.36,13,2064
2025-07-31 17:00:00,19.83,0.0,48,2413
2025-07-31 18:00:00,22.05,0.0,34,2449
2025-07-31 19:00:00,21.09,0.0,13,2157
2025-07-31 20:00:00,23.88,2.55,71,1601
2025-07-31 21:00:00,25.66,0.0,43,1719
2025-07-31 22:00:00,18.82,1.94,53,1113
2025-07-31 23:00:00,19.55,0.25,19,1320
2025-08-01 00:00:00,17.24,0.0,77,1024
2025-08-01 01:00:00,27.64,2.51,31,426
2025-08-01 02:00:00,22.46,0.21,60,984
2025-08-01 03:00:00,22.99,1.79,20,1148
2025-08-01 04:00:00,17.53,2.26,39,872
2025-08-01 05:00:00,21.54,0.0,49,1664
2025-08-01 06:00:00,23.08,0.0,85,1984
2025-08-01 07:00:00,20.79,0.05,24,2255
2025-08-01 08:00:00,24.78,1.15,40,2256
2025-08-01 09:00:00,28.48,0.0,50,2363
2025-08-01 10:00:00,18.71,1.39,0,1788
2025-08-01 11:00:00,18.48,1.54,0,1499
2025-08-01 12:00:00,18.91,0.0,10,1012
2025-08-01 13:00:00,26.37,0.5,59,1374
2025-08-01 14:00:00,24.68,0.0,78,1599
2025-08-01 15:00:00,21.14,0.63,12,1699
2025-08-01 16:00:00,21.66,0.0,5,2333
2025-08-01 17:00:00,19.1,0.0,73,2115
2025-08-01 18:00:00,24.22,0.0,21,2354
2025-08-01 19:00:00,20.41,0.0,26,2020
2025-08-01 20:00:00,20.77,0.0,71,1759
2025-08-01 21:00:00,23.37,0.2,67,1416
2025-08-01 22:00:00,20.98,0.5,58,977
2025-08-01 23:00:00,20.84,1.21,0,1190
2025-08-02 00:00:00,21.37,0.0,3,1267
2025-08-02 01:00:00,23.73,0.0,63,997
2025-08-02 02:00:00,26.28,0.24,42,999
2025-08-02 03:00:00,23.1,0.0,15,941
2025-08-02 04:00:00,23.75,0.0,26,967
2025-08-02 05:00:00,20.74,3.57,62,577
2025-08-02 06:00:00,19.22,1.88,73,1094
2025-08-02 07:00:00,23.3,0.41,34,1456
2025-08-02 08:00:00,21.86,0.0,17,1810
2025-08-02 09:00:00,17.07,0.0,28,1491
2025-08-02 10:00:00,20.36,0.74,68,984
2025-08-02 11:00:00,21.09,0.0,68,983
2025-08-02 12:00:00,19.81,0.0,39,1125
2025-08-02 13:00:00,25.79,0.0,21,1220
2025-08-02 14:00:00,22.78,0.0,62,759
2025-08-02 15:00:00,25.46,1.63,75,1188
2025-08-02 16:00:00,22.13,0.0,0,1877
2025-08-02 17:00:00,21.59,0.0,29,1710
2025-08-02 18:00:00,18.53,0.58,63,1574
2025-08-02 19:00:00,21.38,0.0,36,1440
2025-08-02 20:00:00,21.38,1.02,22,1218
2025-08-02 21:00:00,17.24,0.0,39,1041
2025-08-02 22:00:00,19.72,1.23,44,702
2025-08-02 23:00:00,20.37,0.0,6,1036
2025-08-03 00:00:00,22.37,3.37,36,687
2025-08-03 01:00:00,22.52,0.0,43,921
2025-08-03 02:00:00,19.39,0.0,22,885
2025-08-03 03:00:00,22.54,0.0,15,843
2025-08-03 04:00:00,20.59,0.0,21,1131
2025-08-03 05:00:00,12.52,0.0,10,994
2025-08-03 06:00:00,19.68,0.0,55,1406
2025-08-03 07:00:00,24.37,0.0,9,1837
2025-08-03 08:00:00,16.09,0.0,39,1788
2025-08-03 09:00:00,21.47,0.0,25,1797
2025-08-03 10:00:00,25.89,0.0,16,1634
2025-08-03 11:00:00,18.85,0.0,68,867
2025-08-03 12:00:00,21.14,0.01,31,865
2025-08-03 13:00:00,17.22,0.39,17,840
2025-08-03 14:00:00,26.01,0.0,15,1197
2025-08-03 15:00:00,20.88,0.92,43,1578
2025-08-03 16:00:00,21.27,0.0,55,1490
2025-08-03 17:00:00,25.19,0.0,66,1574
2025-08-03 18:00:00,23.12,2.5,30,1398
2025-08-03 19:00:00,18.51,0.0,28,1363
2025-08-03 20:00:00,19.19,0.64,37,1491
2025-08-03 21:00:00,22.62,0.0,38,1081
2025-08-03 22:00:00,19.26,0.16,15,1035
2025-08-03 23:00:00,14.78,0.0,71,634
2025-08-04 00:00:00,20.76,0.0,34,913
2025-08-04 01:00:00,16.48,0.0,47,956
2025-08-04 02:00:00,25.77,0.0,44,1114
2025-08-04 03:00:00,21.45,0.0,44,1092
2025-08-04 04:00:00,18.2,0.0,9,1108
2025-08-04 05:00:00,18.82,0.0,33,1553
2025-08-04 06:00:00,15.25,0.0,91,1681
2025-08-04 07:00:00,17.62,0.0,73,1936
2025-08-04 08:00:00,23.97,0.0,38,2484
2025-08-04 09:00:00,27.61,1.69,24,2303
2025-08-04 10:00:00,23.1,0.0,0,2195
2025-08-04 11:00:00,20.64,2.62,21,933
2025-08-04 12:00:00,19.62,1.34,32,1044
2025-08-04 13:00:00,18.05,0.0,26,1286
2025-08-04 14:00:00,27.1,0.0,27,1787
2025-08-04 15:00:00,20.35,2.38,49,1950
2025-08-04 16:00:00,27.27,0.0,9,2376
2025-08-04 17:00:00,25.1,0.0,40,2414
2025-08-04 18:00:00,15.7,0.16,31,2125
2025-08-04 19:00:00,18.92,0.0,12,2322
2025-08-04 20:00:00,18.91,3.9,75,870
2025-08-04 21:00:00,20.68,0.0,52,1387
2025-08-04 22:00:00,20.74,1.82,14,1020
2025-08-04 23:00:00,29.91,0.2,47,1065
2025-08-05 00:00:00,17.47,0.0,0,1319
2025-08-05 01:00:00,21.39,0.0,17,940
2025-08-05 02:00:00,22.55,0.0,66,1058
2025-08-05 03:00:00,20.7,0.0,42,1174
2025-08-05 04:00:00,21.03,0.48,40,1149
2025-08-05 05:00:00,17.57,0.0,58,1224
2025-08-05 06:00:00,21.02,0.0,48,1875
2025-08-05 07:00:00,22.23,0.01,27,2206
2025-08-05 08:00:00,21.68,0.0,57,2510
2025-08-05 09:00:00,22.41,0.0,0,2443
2025-08-05 10:00:00,24.94,0.14,17,2277
2025-08-05 11:00:00,23.51,0.0,31,1625
2025-08-05 12:00:00,20.91,0.0,47,1378
2025-08-05 13:00:00,17.19,1.07,25,1288
2025-08-05 14:00:00,18.9,0.0,0,2050
2025-08-05 15:00:00,20.04,0.0,0,2136
2025-08-05 16:00:00,21.46,0.0,32,2331
2025-08-05 17:00:00,19.27,1.91,21,2278
2025-08-05 18:00:00,17.89,0.0,10,2244
2025-08-05 19:00:00,17.14,0.0,6,2008
2025-08-05 20:00:00,15.75,0.0,37,1765
2025-08-05 21:00:00,20.0,0.0,66,1530
2025-08-05 22:00:00,16.29,0.0,37,1331
2025-08-05 23:00:00,17.7,0.0,66,1097
2025-08-06 00:00:00,19.3,0.1,23,1171
2025-08-06 01:00:00,16.47,0.0,44,1199
2025-08-06 02:00:00,21.62,2.34,67,673
2025-08-06 03:00:00,22.7,2.21,29,977
2025-08-06 04:00:00,18.83,0.0,33,884
2025-08-06 05:00:00,19.17,0.07,23,1655
2025-08-06 06:00:00,22.09,0.08,48,1798
2025-08-06 07:00:00,18.34,2.54,55,1788
2025-08-06 08:00:00,18.13,1.3,42,2201
2025-08-06 09:00:00,24.07,0.0,27,2428
2025-08-06 10:00:00,23.13,0.57,0,2293
2025-08-06 11:00:00,22.28,0.0,32,1373
2025-08-06 12:00:00,23.26,0.0,28,1250
2025-08-06 13:00:00,14.55,0.0,39,1432
2025-08-06 14:00:00,24.54,0.0,36,1722
2025-08-06 15:00:00,21.66,5.02,72,1529
2025-08-06 16:00:00,23.51,0.7,15,2301
2025-08-06 17:00:00,21.64,0.93,0,2522
2025-08-06 18:00:00,20.63,0.0,4,2353
2025-08-06 19:00:00,19.65,0.0,17,2171
2025-08-06 20:00:00,21.58,0.0,60,1597
2025-08-06 21:00:00,19.54,0.0,0,1823
2025-08-06 22:00:00,23.08,0.48,4,1119
2025-08-06 23:00:00,15.72,0.0,43,1025
2025-08-07 00:00:00,18.63,0.0,54,876
2025-08-07 01:00:00,26.39,0.0,0,1413
2025-08-07 02:00:00,18.38,0.0,0,1268
2025-08-07 03:00:00,19.54,1.64,13,859
2025-08-07 04:00:00,17.61,1.79,49,1167
2025-08-07 05:00:00,21.26,4.81,36,891
2025-08-07 06:00:00,18.05,0.0,14,1978
2025-08-07 07:00:00,19.7,0.74,51,2227
2025-08-07 08:00:00,22.8,0.0,35,2422
2025-08-07 09:00:00,18.16,1.8,30,2159
2025-08-07 10:00:00,22.62,1.54,0,1815
